Symbol,Datetime,Open,High,Low,Close,Volume
AMD,2024-01-03 13:11:00,135.07,135.2,135.07,135.1849,81057.0
AMD,2024-01-03 13:12:00,135.19,135.2,135.09,135.13,48805.0
AMD,2024-01-03 13:13:00,135.13,135.2,135.0402,135.1714,69061.0
AMD,2024-01-03 13:14:00,135.18,135.19,135.12,135.12,33103.0
AMD,2024-01-03 13:15:00,135.11,135.1785,135.08,135.15,50444.0
AMD,2024-01-03 13:16:00,135.17,135.1737,135.07,135.075,27485.0
AMD,2024-01-03 13:17:00,135.08,135.12,135.06,135.1111,27472.0
AMD,2024-01-03 13:18:00,135.0954,135.0954,135.0219,135.075,46275.0
AMD,2024-01-03 13:19:00,135.08,135.0899,134.99,135.0275,50151.0
AMD,2024-01-03 13:20:00,135.028,135.0299,134.91,134.9542,102451.0
AMD,2024-01-03 13:21:00,134.97,134.97,134.85,134.8591,58103.0
AMD,2024-01-03 13:22:00,134.87,134.93,134.87,134.92,31464.0
AMD,2024-01-03 13:23:00,134.9117,134.9802,134.9117,134.94,45557.0
AMD,2024-01-03 13:24:00,134.93,134.94,134.867,134.8899,194970.0
AMD,2024-01-03 13:25:00,134.9,135.04,134.82,135.0299,75086.0
AMD,2024-01-03 13:26:00,135.03,135.14,135.025,135.07,75750.0
AMD,2024-01-03 13:27:00,135.05,135.14,135.04,135.12,54561.0
AMD,2024-01-03 13:28:00,135.12,135.14,135.06,135.06,50086.0
AMD,2024-01-03 13:29:00,135.07,135.15,135.06,135.1302,44423.0
AMD,2024-01-03 13:30:00,135.145,135.19,135.11,135.12,60522.0
AMD,2024-01-03 13:31:00,135.1396,135.17,135.08,135.1,34358.0
AMD,2024-01-03 13:32:00,135.1,135.1,135.03,135.075,41307.0
AMD,2024-01-03 13:33:00,135.0771,135.09,135.04,135.07,23417.0
AMD,2024-01-03 13:34:00,135.07,135.07,134.9768,134.99,54961.0
AMD,2024-01-03 13:35:00,134.99,134.99,134.89,134.93,67752.0
AMD,2024-01-03 13:36:00,134.92,135.08,134.92,135.08,57918.0
AMD,2024-01-03 13:37:00,135.085,135.21,135.085,135.1931,99989.0
AMD,2024-01-03 13:38:00,135.2,135.3099,135.2,135.2742,76239.0
AMD,2024-01-03 13:39:00,135.28,135.335,135.28,135.315,76819.0
AMD,2024-01-03 13:40:00,135.315,135.375,135.3,135.37,66352.0
AMD,2024-01-03 13:41:00,135.36,135.375,135.31,135.34,70360.0
AMD,2024-01-03 13:42:00,135.35,135.37,135.22,135.2499,95439.0
AMD,2024-01-03 13:43:00,135.25,135.2599,135.07,135.095,65806.0
AMD,2024-01-03 13:44:00,135.1,135.17,135.079,135.17,46107.0
AMD,2024-01-03 13:45:00,135.16,135.1801,135.1201,135.125,43540.0
AMD,2024-01-03 13:46:00,135.13,135.18,135.11,135.11,35489.0
AMD,2024-01-03 13:47:00,135.1,135.1,135.0,135.08,49010.0
AMD,2024-01-03 13:48:00,135.09,135.18,135.08,135.171,46581.0
AMD,2024-01-03 13:49:00,135.179,135.2971,135.17,135.2792,69414.0
AMD,2024-01-03 13:50:00,135.27,135.4,135.27,135.4,91605.0
AMD,2024-01-03 13:51:00,135.39,135.4899,135.38,135.465,125512.0
AMD,2024-01-03 13:52:00,135.46,135.4601,135.29,135.31,91671.0
AMD,2024-01-03 13:53:00,135.3118,135.329,135.26,135.295,52938.0
AMD,2024-01-03 13:54:00,135.2962,135.3099,135.16,135.18,65041.0
AMD,2024-01-03 13:55:00,135.18,135.2,135.11,135.12,57819.0
AMD,2024-01-03 13:56:00,135.1276,135.13,135.095,135.1293,40594.0
AMD,2024-01-03 13:57:00,135.12,135.22,135.105,135.2116,60019.0
AMD,2024-01-03 13:58:00,135.22,135.33,135.22,135.32,95302.0
AMD,2024-01-03 13:59:00,135.3272,135.34,135.25,135.2501,65954.0
AMD,2024-01-03 14:00:00,135.2506,135.5082,135.01,135.2105,209138.0
AMD,2024-01-03 14:01:00,135.24,135.24,135.0701,135.155,106403.0
AMD,2024-01-03 14:02:00,135.1371,135.1371,134.848,134.8481,175944.0
AMD,2024-01-03 14:03:00,134.86,135.05,134.85,134.9,113516.0
AMD,2024-01-03 14:04:00,134.895,134.96,134.55,134.56,227387.0
AMD,2024-01-03 14:05:00,134.5601,134.71,134.32,134.3499,257418.0
AMD,2024-01-03 14:06:00,134.35,134.6529,134.25,134.635,249123.0
AMD,2024-01-03 14:07:00,134.62,134.98,134.5701,134.89,205682.0
AMD,2024-01-03 14:08:00,134.9,134.92,134.62,134.75,173545.0
AMD,2024-01-03 14:09:00,134.7479,134.8599,134.67,134.76,95326.0
AMD,2024-01-03 14:10:00,134.74,134.97,134.67,134.94,126228.0
AMD,2024-01-03 14:11:00,134.94,134.985,134.85,134.9,84159.0
AMD,2024-01-03 14:12:00,134.89,134.89,134.68,134.735,91811.0
AMD,2024-01-03 14:13:00,134.7364,134.76,134.54,134.5724,116429.0
AMD,2024-01-03 14:14:00,134.5633,134.64,134.47,134.6003,137151.0
AMD,2024-01-03 14:15:00,134.611,134.62,134.51,134.53,56098.0
AMD,2024-01-03 14:16:00,134.53,134.7,134.42,134.6799,159973.0
AMD,2024-01-03 14:17:00,134.6793,134.76,134.55,134.595,94957.0
AMD,2024-01-03 14:18:00,134.6,134.71,134.6,134.66,82933.0
AMD,2024-01-03 14:19:00,134.655,134.81,134.645,134.8,105584.0
AMD,2024-01-03 14:20:00,134.81,134.8479,134.61,134.67,91443.0
AMD,2024-01-03 14:21:00,134.695,134.695,134.52,134.6199,101355.0
AMD,2024-01-03 14:22:00,134.6399,134.69,134.6081,134.68,49321.0
AMD,2024-01-03 14:23:00,134.68,134.72,134.63,134.655,61203.0
AMD,2024-01-03 14:24:00,134.65,134.87,134.64,134.8501,123984.0
AMD,2024-01-03 14:25:00,134.86,134.99,134.8,134.9399,120295.0
AMD,2024-01-03 14:26:00,134.94,135.17,134.94,135.17,173512.0
AMD,2024-01-03 14:27:00,135.16,135.38,135.1501,135.35,176162.0
AMD,2024-01-03 14:28:00,135.3359,135.51,135.3,135.43,206268.0
AMD,2024-01-03 14:29:00,135.4399,135.44,135.3,135.3802,117389.0
AMD,2024-01-03 14:30:00,135.385,135.5411,135.385,135.48,165108.0
AMD,2024-01-03 14:31:00,135.47,135.485,135.36,135.3957,82426.0
AMD,2024-01-03 14:32:00,135.39,135.4,135.1646,135.1712,155642.0
AMD,2024-01-03 14:33:00,135.17,135.24,135.1412,135.17,88391.0
AMD,2024-01-03 14:34:00,135.18,135.29,135.07,135.27,145331.0
AMD,2024-01-03 14:35:00,135.26,135.34,135.22,135.29,102252.0
AMD,2024-01-03 14:36:00,135.285,135.29,135.02,135.105,120560.0
AMD,2024-01-03 14:37:00,135.095,135.27,135.08,135.255,106613.0
AMD,2024-01-03 14:38:00,135.25,135.3013,135.08,135.141,275411.0
AMD,2024-01-03 14:39:00,135.1409,135.1699,135.0801,135.14,50951.0
AMD,2024-01-03 14:40:00,135.1432,135.215,135.09,135.155,65687.0
AMD,2024-01-03 14:41:00,135.14,135.32,135.102,135.3175,99178.0
AMD,2024-01-03 14:42:00,135.32,135.42,135.3,135.4101,100622.0
AMD,2024-01-03 14:43:00,135.415,135.6,135.39,135.6,128514.0
AMD,2024-01-03 14:44:00,135.6,135.8099,135.6,135.7054,195283.0
AMD,2024-01-03 14:45:00,135.7109,135.865,135.69,135.7401,165145.0
AMD,2024-01-03 14:46:00,135.745,135.7486,135.56,135.5947,110756.0
AMD,2024-01-03 14:47:00,135.6,135.675,135.5501,135.605,107071.0
AMD,2024-01-03 14:48:00,135.61,135.7799,135.61,135.7101,142178.0
AMD,2024-01-03 14:49:00,135.73,135.73,135.515,135.515,96545.0
AMD,2024-01-03 14:50:00,135.5111,135.5196,135.41,135.5099,93336.0
AMD,2024-01-03 14:51:00,135.5099,135.785,135.49,135.7769,172525.0
AMD,2024-01-03 14:52:00,135.78,135.87,135.65,135.72,125397.0
AMD,2024-01-03 14:53:00,135.72,135.8094,135.72,135.778,89929.0
AMD,2024-01-03 14:54:00,135.76,135.805,135.75,135.805,93560.0
AMD,2024-01-03 14:55:00,135.81,135.885,135.735,135.87,110756.0
AMD,2024-01-03 14:56:00,135.865,136.02,135.84,135.99,270019.0
AMD,2024-01-03 14:57:00,136.0,136.025,135.925,135.9524,128175.0
AMD,2024-01-03 14:58:00,135.955,135.9899,135.89,135.9214,99004.0
AMD,2024-01-03 14:59:00,135.93,136.01,135.86,135.885,127570.0
AMD,2024-01-03 15:00:00,135.89,136.09,135.89,135.9929,169914.0
AMD,2024-01-03 15:01:00,135.9913,136.015,135.76,135.85,153226.0
AMD,2024-01-03 15:02:00,135.855,136.11,135.8488,136.07,218691.0
AMD,2024-01-03 15:03:00,136.065,136.065,135.7,135.7199,147427.0
AMD,2024-01-03 15:04:00,135.715,135.75,135.65,135.69,115964.0
AMD,2024-01-03 15:05:00,135.72,135.72,135.56,135.6674,144698.0
AMD,2024-01-03 15:06:00,135.66,135.6999,135.4722,135.515,129780.0
AMD,2024-01-03 15:07:00,135.5215,135.61,135.42,135.45,141256.0
AMD,2024-01-03 15:08:00,135.47,135.475,135.248,135.275,153374.0
AMD,2024-01-03 15:09:00,135.27,135.4301,135.25,135.42,136913.0
AMD,2024-01-03 15:10:00,135.42,135.65,135.41,135.635,142618.0
AMD,2024-01-03 15:11:00,135.64,135.65,135.5,135.5301,117546.0
AMD,2024-01-03 15:12:00,135.53,135.53,135.23,135.25,156297.0
AMD,2024-01-03 15:13:00,135.255,135.3,135.115,135.21,166349.0
AMD,2024-01-03 15:14:00,135.21,135.35,135.2,135.325,132296.0
AMD,2024-01-03 15:15:00,135.3232,135.3698,135.27,135.2857,101912.0
AMD,2024-01-03 15:16:00,135.29,135.327,135.22,135.315,68004.0
AMD,2024-01-03 15:17:00,135.3163,135.3163,135.04,135.099,127770.0
AMD,2024-01-03 15:18:00,135.0999,135.17,135.07,135.1005,106102.0
AMD,2024-01-03 15:19:00,135.1,135.1413,135.07,135.11,109899.0
AMD,2024-01-03 15:20:00,135.1199,135.1599,134.97,135.005,137900.0
AMD,2024-01-03 15:21:00,135.001,135.03,134.88,134.987,151005.0
AMD,2024-01-03 15:22:00,134.98,135.17,134.98,135.145,121021.0
AMD,2024-01-03 15:23:00,135.1499,135.27,135.145,135.205,119396.0
AMD,2024-01-03 15:24:00,135.21,135.215,134.96,134.995,98362.0
AMD,2024-01-03 15:25:00,135.0,135.05,134.92,135.0001,93595.0
AMD,2024-01-03 15:26:00,134.99,135.09,134.94,135.04,96128.0
AMD,2024-01-03 15:27:00,135.04,135.14,135.0101,135.12,74746.0
AMD,2024-01-03 15:28:00,135.1205,135.279,135.1205,135.2018,111761.0
AMD,2024-01-03 15:29:00,135.205,135.26,135.18,135.24,115870.0
AMD,2024-01-03 15:30:00,135.25,135.44,135.2,135.4303,188578.0
AMD,2024-01-03 15:31:00,135.4383,135.51,135.39,135.505,137324.0
AMD,2024-01-03 15:32:00,135.51,135.6455,135.5,135.645,134589.0
AMD,2024-01-03 15:33:00,135.6487,135.72,135.5764,135.685,142741.0
AMD,2024-01-03 15:34:00,135.68,135.77,135.645,135.73,127975.0
AMD,2024-01-03 15:35:00,135.74,135.8299,135.73,135.8,143779.0
AMD,2024-01-03 15:36:00,135.81,135.88,135.7014,135.8454,198733.0
AMD,2024-01-03 15:37:00,135.82,135.835,135.505,135.53,231801.0
AMD,2024-01-03 15:38:00,135.5309,135.595,135.49,135.595,93132.0
AMD,2024-01-03 15:39:00,135.5908,135.72,135.5401,135.63,132609.0
AMD,2024-01-03 15:40:00,135.6399,135.7199,135.61,135.6201,112067.0
AMD,2024-01-03 15:41:00,135.6199,135.62,135.3638,135.385,131532.0
AMD,2024-01-03 15:42:00,135.38,135.3999,135.32,135.37,98675.0
AMD,2024-01-03 15:43:00,135.3765,135.3999,135.29,135.3,103671.0
AMD,2024-01-03 15:44:00,135.275,135.305,135.11,135.18,153312.0
AMD,2024-01-03 15:45:00,135.175,135.185,135.07,135.16,130787.0
AMD,2024-01-03 15:46:00,135.1501,135.285,135.15,135.2314,171630.0
AMD,2024-01-03 15:47:00,135.2302,135.235,135.1102,135.1858,170391.0
AMD,2024-01-03 15:48:00,135.2,135.29,135.1913,135.235,133054.0
AMD,2024-01-03 15:49:00,135.235,135.25,135.1099,135.125,97959.0
AMD,2024-01-03 15:50:00,135.13,135.14,134.88,135.02,347668.0
AMD,2024-01-03 15:51:00,135.02,135.19,135.0,135.19,200408.0
AMD,2024-01-03 15:52:00,135.1809,135.2699,135.17,135.2401,231771.0
AMD,2024-01-03 15:53:00,135.2401,135.2652,135.0901,135.125,162812.0
AMD,2024-01-03 15:54:00,135.12,135.36,135.09,135.23,205241.0
AMD,2024-01-03 15:55:00,135.26,135.53,135.26,135.45,301107.0
AMD,2024-01-03 15:56:00,135.44,135.44,135.3416,135.395,150149.0
AMD,2024-01-03 15:57:00,135.4,135.43,135.3311,135.38,140298.0
AMD,2024-01-03 15:58:00,135.3813,135.4,135.33,135.37,159375.0
AMD,2024-01-03 15:59:00,135.36,135.39,135.28,135.37,476762.0
AMD,2024-01-03 16:00:00,135.32,135.32,135.02,135.18,107809.0
AMD,2024-01-03 16:01:00,135.21,135.21,135.15,135.1539,4127.0
AMD,2024-01-03 16:02:00,135.15,135.17,135.06,135.15,6580.0
AMD,2024-01-03 16:03:00,135.14,135.14,135.08,135.09,20149.0
AMD,2024-01-03 16:04:00,135.09,135.32,135.09,135.09,22770.0
AMD,2024-01-03 16:05:00,135.1,135.32,135.09,135.1,14948.0
AMD,2024-01-03 16:06:00,135.15,135.15,135.11,135.11,1693.0
AMD,2024-01-03 16:07:00,135.12,135.14,135.11,135.11,1094.0
AMD,2024-01-03 16:08:00,135.11,135.16,135.1,135.16,51769.0
AMD,2024-01-03 16:09:00,135.1807,135.1807,135.16,135.16,2481.0
AMD,2024-01-03 16:10:00,135.18,135.18,135.15,135.15,3335.0
AMD,2024-01-03 16:12:00,135.14,135.14,135.12,135.14,3521.0
AMD,2024-01-03 16:13:00,135.15,135.17,135.15,135.17,403.0
AMD,2024-01-03 16:14:00,135.2,135.2,135.1592,135.18,3770.0
AMD,2024-01-03 16:15:00,135.15,135.16,135.14,135.14,703.0
AMD,2024-01-03 16:16:00,135.1598,135.1598,135.13,135.13,2947.0
AMD,2024-01-03 16:17:00,135.12,135.12,135.1,135.11,1022.0
AMD,2024-01-03 16:18:00,135.11,135.12,135.1,135.12,1553.0
AMD,2024-01-03 16:20:00,135.1,135.1007,135.1,135.1,1410.0
AMD,2024-01-03 16:21:00,135.1,135.12,135.1,135.12,1848.0
AMD,2024-01-03 16:23:00,135.14,135.15,135.14,135.15,1586.0
AMD,2024-01-03 16:24:00,135.16,135.16,135.16,135.16,221.0
AMD,2024-01-03 16:25:00,135.14,135.14,135.1,135.1,4359.0
AMD,2024-01-03 16:26:00,135.1,135.1,135.1,135.1,330.0
AMD,2024-01-03 16:27:00,135.08,135.11,135.07,135.07,2293.0
AMD,2024-01-03 16:28:00,135.08,135.08,135.08,135.08,877.0
AMD,2024-01-03 16:29:00,135.14,135.14,135.14,135.14,409.0
AMD,2024-01-03 16:30:00,135.13,135.13,135.05,135.05,5026.0
AMD,2024-01-03 16:31:00,135.05,135.0701,135.05,135.0701,792.0
AMD,2024-01-03 16:32:00,135.09,135.09,135.06,135.07,884.0
AMD,2024-01-03 16:33:00,135.07,135.07,135.07,135.07,265.0
AMD,2024-01-03 16:34:00,135.08,135.09,135.06,135.09,3023.0
AMD,2024-01-03 16:35:00,135.08,135.12,135.08,135.08,637.0
AMD,2024-01-03 16:36:00,135.0885,135.0885,135.0885,135.0885,362.0
AMD,2024-01-03 16:37:00,135.04,135.04,135.04,135.04,1243.0
AMD,2024-01-03 16:38:00,135.04,135.04,135.0,135.0,2364.0
AMD,2024-01-03 16:39:00,135.0,135.04,135.0,135.03,1458.0
AMD,2024-01-03 16:40:00,135.04,135.05,135.04,135.05,1562.0
AMD,2024-01-03 16:42:00,135.05,135.05,135.05,135.05,337.0
AMD,2024-01-03 16:44:00,135.05,135.07,135.05,135.07,7059.0
AMD,2024-01-03 16:46:00,135.07,135.07,135.07,135.07,421.0
AMD,2024-01-03 16:47:00,135.08,135.1,135.08,135.1,720.0
AMD,2024-01-03 16:48:00,135.1,135.1,135.1,135.1,597.0
AMD,2024-01-03 16:49:00,135.09,135.1,135.09,135.1,1927.0
AMD,2024-01-03 16:50:00,135.11,135.11,135.11,135.11,402.0
AMD,2024-01-03 16:51:00,135.1,135.1,135.1,135.1,317.0
AMD,2024-01-03 16:52:00,135.1,135.1,135.1,135.1,1329.0
AMD,2024-01-03 16:53:00,135.11,135.13,135.09,135.09,827.0
AMD,2024-01-03 16:55:00,135.09,135.09,135.09,135.09,219.0
AMD,2024-01-03 16:59:00,135.1,135.1,135.1,135.1,752.0
AMD,2024-01-03 17:03:00,135.09,135.09,135.09,135.09,191.0
AMD,2024-01-03 17:04:00,135.08,135.1082,135.08,135.1082,621.0
AMD,2024-01-03 17:06:00,135.32,135.32,135.1163,135.12,3585.0
AMD,2024-01-03 17:07:00,135.1,135.1,135.1,135.1,282.0
AMD,2024-01-03 17:09:00,135.15,135.15,135.1478,135.15,675.0
AMD,2024-01-03 17:10:00,135.18,135.18,135.18,135.18,670.0
AMD,2024-01-03 17:11:00,135.19,135.2,135.17,135.2,4396.0
AMD,2024-01-03 17:12:00,135.21,135.23,135.21,135.23,2533.0
AMD,2024-01-03 17:13:00,135.2487,135.2487,135.2487,135.2487,2999.0
AMD,2024-01-03 17:14:00,135.21,135.2101,135.2,135.21,1426.0
AMD,2024-01-03 17:15:00,135.21,135.22,135.21,135.2101,717.0
AMD,2024-01-03 17:16:00,135.21,135.21,135.21,135.21,117.0
AMD,2024-01-03 17:17:00,135.2007,135.2007,135.2,135.2,1235.0
AMD,2024-01-03 17:18:00,135.2,135.2,135.19,135.19,4012.0
AMD,2024-01-03 17:19:00,135.19,135.19,135.19,135.19,1872.0
AMD,2024-01-03 17:20:00,135.1,135.1,135.1,135.1,266.0
AMD,2024-01-03 17:22:00,135.17,135.17,135.17,135.17,496.0
AMD,2024-01-03 17:24:00,135.16,135.16,135.16,135.16,349.0
AMD,2024-01-03 17:26:00,135.18,135.18,135.18,135.18,3585.0
AMD,2024-01-03 17:27:00,135.18,135.2,135.18,135.2,643.0
AMD,2024-01-03 17:28:00,135.22,135.22,135.22,135.22,231.0
AMD,2024-01-03 17:32:00,135.23,135.25,135.23,135.25,1378.0
AMD,2024-01-03 17:33:00,135.25,135.25,135.25,135.25,458.0
AMD,2024-01-03 17:34:00,135.3,135.3,135.25,135.25,591.0
AMD,2024-01-03 17:36:00,135.25,135.25,135.2499,135.2499,210.0
AMD,2024-01-03 17:37:00,135.25,135.26,135.2499,135.26,579.0
AMD,2024-01-03 17:38:00,135.23,135.23,135.23,135.23,220.0
AMD,2024-01-03 17:39:00,135.23,135.23,135.23,135.23,283.0
AMD,2024-01-03 17:40:00,135.2,135.2,135.2,135.2,244.0
AMD,2024-01-03 17:41:00,135.15,135.15,135.15,135.15,131.0
AMD,2024-01-03 17:43:00,135.1702,135.1702,135.17,135.17,342.0
AMD,2024-01-03 17:44:00,135.2,135.2,135.2,135.2,200.0
AMD,2024-01-03 17:45:00,135.2,135.2,135.2,135.2,442.0
AMD,2024-01-03 17:46:00,135.2,135.2,135.2,135.2,1318.0
AMD,2024-01-03 17:47:00,135.18,135.18,135.18,135.18,589.0
AMD,2024-01-03 17:48:00,135.2,135.2,135.2,135.2,163.0
AMD,2024-01-03 17:49:00,135.23,135.24,135.23,135.24,1380.0
AMD,2024-01-03 17:50:00,135.24,135.25,135.24,135.24,1202.0
AMD,2024-01-03 17:51:00,135.24,135.24,135.24,135.24,193.0
AMD,2024-01-03 17:52:00,135.24,135.24,135.2,135.2,1179.0
AMD,2024-01-03 17:54:00,135.22,135.22,135.22,135.22,323.0
AMD,2024-01-03 17:56:00,135.23,135.23,135.23,135.23,165.0
AMD,2024-01-03 17:59:00,135.24,135.24,135.24,135.24,228.0
AMD,2024-01-03 18:00:00,135.24,135.25,135.24,135.25,1363.0
AMD,2024-01-03 18:01:00,135.29,135.35,135.29,135.35,5656.0
AMD,2024-01-03 18:02:00,135.35,135.35,135.2,135.2,9644.0
AMD,2024-01-03 18:03:00,135.3479,135.3479,135.3479,135.3479,110.0
AMD,2024-01-03 18:04:00,135.21,135.21,135.21,135.21,1003.0
AMD,2024-01-03 18:07:00,135.28,135.28,135.27,135.27,404.0
AMD,2024-01-03 18:08:00,135.21,135.21,135.18,135.18,556.0
AMD,2024-01-03 18:11:00,135.2,135.2,135.2,135.2,547.0
AMD,2024-01-03 18:12:00,135.18,135.22,135.18,135.22,511.0
AMD,2024-01-03 18:14:00,135.2188,135.22,135.18,135.2,2016.0
AMD,2024-01-03 18:16:00,135.2,135.2299,135.2,135.2299,991.0
AMD,2024-01-03 18:18:00,135.2,135.2,135.2,135.2,529.0
AMD,2024-01-03 18:19:00,135.21,135.21,135.21,135.21,1372.0
AMD,2024-01-03 18:23:00,135.2637,135.2637,135.2637,135.2637,102.0
AMD,2024-01-03 18:24:00,135.2556,135.2556,135.24,135.25,549.0
AMD,2024-01-03 18:25:00,135.2482,135.28,135.2482,135.28,806.0
AMD,2024-01-03 18:26:00,135.22,135.2792,135.22,135.2792,800.0
AMD,2024-01-03 18:28:00,135.28,135.28,135.27,135.28,2323.0
AMD,2024-01-03 18:29:00,135.2501,135.2501,135.2501,135.2501,301.0
AMD,2024-01-03 18:30:00,135.28,135.28,135.28,135.28,303.0
AMD,2024-01-03 18:32:00,135.3,135.31,135.3,135.31,1190.0
AMD,2024-01-03 18:33:00,135.25,135.32,135.25,135.32,1169.0
AMD,2024-01-03 18:34:00,135.26,135.26,135.26,135.26,202.0
AMD,2024-01-03 18:36:00,135.25,135.25,135.25,135.25,105.0
AMD,2024-01-03 18:38:00,135.3,135.3,135.3,135.3,148.0
AMD,2024-01-03 18:39:00,135.2995,135.2995,135.25,135.25,1204.0
AMD,2024-01-03 18:42:00,135.3,135.3,135.3,135.3,102.0
AMD,2024-01-03 18:44:00,135.3,135.31,135.3,135.31,826.0
AMD,2024-01-03 18:45:00,135.29,135.29,135.28,135.28,388.0
AMD,2024-01-03 18:46:00,135.28,135.28,135.28,135.28,396.0
AMD,2024-01-03 18:47:00,135.29,135.29,135.27,135.27,1445.0
AMD,2024-01-03 18:49:00,135.26,135.26,135.26,135.26,940.0
AMD,2024-01-03 18:51:00,135.27,135.29,135.27,135.29,560.0
AMD,2024-01-03 18:52:00,135.3,135.34,135.3,135.34,2027.0
AMD,2024-01-03 18:53:00,135.32,135.32,135.32,135.32,399.0
AMD,2024-01-03 18:55:00,135.32,135.32,135.32,135.32,470.0
AMD,2024-01-03 18:56:00,135.33,135.33,135.33,135.33,152.0
AMD,2024-01-03 18:57:00,135.3306,135.3306,135.3306,135.3306,732.0
AMD,2024-01-03 18:58:00,135.33,135.33,135.32,135.33,858.0
AMD,2024-01-03 18:59:00,135.35,135.35,135.35,135.35,301.0
AMD,2024-01-03 19:00:00,135.32,135.32,135.29,135.32,3508.0
AMD,2024-01-03 19:01:00,135.29,135.29,135.29,135.29,1192.0
AMD,2024-01-03 19:04:00,135.32,135.32,135.32,135.32,281.0
AMD,2024-01-03 19:06:00,135.33,135.33,135.3,135.3,3219.0
AMD,2024-01-03 19:09:00,135.2701,135.2701,135.2701,135.2701,220.0
AMD,2024-01-03 19:10:00,135.25,135.25,135.22,135.22,585.0
AMD,2024-01-03 19:11:00,135.22,135.22,135.21,135.21,4867.0
AMD,2024-01-03 19:12:00,135.12,135.12,135.12,135.12,209.0
AMD,2024-01-03 19:13:00,135.12,135.12,135.11,135.11,1462.0
AMD,2024-01-03 19:16:00,135.17,135.17,135.17,135.17,685.0
AMD,2024-01-03 19:19:00,135.11,135.12,135.11,135.11,806.0
AMD,2024-01-03 19:20:00,135.13,135.13,135.13,135.13,620.0
AMD,2024-01-03 19:23:00,135.19,135.19,135.19,135.19,377.0
AMD,2024-01-03 19:24:00,135.14,135.16,135.14,135.16,410.0
AMD,2024-01-03 19:26:00,135.19,135.19,135.19,135.19,1044.0
AMD,2024-01-03 19:28:00,135.18,135.25,135.18,135.25,1157.0
AMD,2024-01-03 19:29:00,135.21,135.21,135.2,135.2,1500.0
AMD,2024-01-03 19:30:00,135.2,135.2,135.2,135.2,929.0
AMD,2024-01-03 19:31:00,135.2,135.2,135.2,135.2,825.0
AMD,2024-01-03 19:33:00,135.22,135.22,135.22,135.22,165.0
AMD,2024-01-03 19:34:00,135.21,135.21,135.21,135.21,215.0
AMD,2024-01-03 19:36:00,135.19,135.19,135.19,135.19,1232.0
AMD,2024-01-03 19:37:00,135.19,135.19,135.19,135.19,315.0
AMD,2024-01-03 19:38:00,135.21,135.21,135.21,135.21,282.0
AMD,2024-01-03 19:40:00,135.22,135.22,135.22,135.22,223.0
AMD,2024-01-03 19:41:00,135.2,135.22,135.2,135.22,718.0
AMD,2024-01-03 19:43:00,135.22,135.22,135.2,135.2,602.0
AMD,2024-01-03 19:45:00,135.2,135.2,135.2,135.2,497.0
AMD,2024-01-03 19:48:00,135.2,135.2,135.2,135.2,508.0
AMD,2024-01-03 19:49:00,135.2,135.2193,135.2,135.2193,1035.0
AMD,2024-01-03 19:50:00,135.2,135.2,135.2,135.2,594.0
AMD,2024-01-03 19:51:00,135.22,135.22,135.22,135.22,380.0
AMD,2024-01-03 19:52:00,135.25,135.25,135.25,135.25,328.0
AMD,2024-01-03 19:53:00,135.25,135.25,135.25,135.25,511.0
AMD,2024-01-03 19:55:00,135.25,135.25,135.25,135.25,507.0
AMD,2024-01-03 19:56:00,135.28,135.28,135.25,135.2794,1627.0
AMD,2024-01-03 19:57:00,135.25,135.25,135.25,135.25,1600.0
AMD,2024-01-03 19:58:00,135.28,135.3,135.28,135.3,1423.0
AMD,2024-01-03 19:59:00,135.3,135.38,135.28,135.38,6832.0
AMD,2024-01-04 04:00:00,135.99,136.04,135.95,136.04,2038.0
AMD,2024-01-04 04:01:00,136.0,136.0,135.9,136.0,1913.0
AMD,2024-01-04 04:03:00,135.89,135.89,135.89,135.89,217.0
AMD,2024-01-04 04:05:00,135.95,136.09,135.95,136.09,1771.0
AMD,2024-01-04 04:08:00,136.11,136.39,136.11,136.39,1792.0
AMD,2024-01-04 04:10:00,136.38,136.38,136.33,136.33,1269.0
AMD,2024-01-04 04:11:00,136.38,136.39,136.38,136.39,354.0
AMD,2024-01-04 04:12:00,136.47,136.49,136.47,136.48,979.0
AMD,2024-01-04 04:13:00,136.48,136.48,136.39,136.39,1334.0
AMD,2024-01-04 04:14:00,136.36,136.4,136.36,136.4,1336.0
AMD,2024-01-04 04:16:00,136.4,136.7,136.4,136.7,5385.0
AMD,2024-01-04 04:17:00,136.89,136.89,136.89,136.89,7495.0
AMD,2024-01-04 04:18:00,136.88,136.88,136.88,136.88,291.0
AMD,2024-01-04 04:19:00,136.86,136.89,136.85,136.89,835.0
AMD,2024-01-04 04:20:00,136.82,136.82,136.82,136.82,1697.0
AMD,2024-01-04 04:21:00,136.87,136.87,136.82,136.82,466.0
AMD,2024-01-04 04:22:00,136.8,136.8,136.78,136.78,335.0
AMD,2024-01-04 04:23:00,136.8,136.81,136.8,136.81,451.0
AMD,2024-01-04 04:24:00,136.85,136.85,136.85,136.85,427.0
AMD,2024-01-04 04:25:00,136.89,136.89,136.85,136.85,1100.0
AMD,2024-01-04 04:27:00,136.79,136.79,136.79,136.79,621.0
AMD,2024-01-04 04:28:00,136.88,136.9,136.84,136.84,1540.0
AMD,2024-01-04 04:29:00,136.88,136.88,136.73,136.73,3643.0
